slab_index,s_prime_mm,D_mm,b_mm,n_local_mm,z_mm
3,-30.034,219.074,49.744,21.536,77.501
3,-30.034,219.074,49.744,19.456,74.967
3,-30.034,219.074,49.744,17.508,72.404
3,-30.034,219.074,49.744,15.691,69.820
3,-30.034,219.074,49.744,14.001,67.223
3,-30.034,219.074,49.744,12.436,64.620
3,-30.034,219.074,49.744,10.992,62.016
3,-30.034,219.074,49.744,9.666,59.419
3,-30.034,219.074,49.744,8.453,56.833
3,-30.034,219.074,49.744,7.348,54.265
3,-30.034,219.074,49.744,6.347,51.718
3,-30.034,219.074,49.744,5.446,49.199
3,-30.034,219.074,49.744,4.638,46.709
3,-30.034,219.074,49.744,3.918,44.254
3,-30.034,219.074,49.744,3.282,41.835
3,-30.034,219.074,49.744,2.723,39.456
3,-30.034,219.074,49.744,2.235,37.118
3,-30.034,219.074,49.744,1.814,34.823
3,-30.034,219.074,49.744,1.454,32.572
3,-30.034,219.074,49.744,1.149,30.366
3,-30.034,219.074,49.744,0.893,28.204
3,-30.034,219.074,49.744,0.682,26.087
3,-30.034,219.074,49.744,0.510,24.013
3,-30.034,219.074,49.744,0.372,21.982
3,-30.034,219.074,49.744,0.264,19.991
3,-30.034,219.074,49.744,0.181,18.040
3,-30.034,219.074,49.744,0.119,16.124
3,-30.034,219.074,49.744,0.075,14.243
3,-30.034,219.074,49.744,0.044,12.392
3,-30.034,219.074,49.744,0.024,10.568
3,-30.034,219.074,49.744,0.011,8.769
3,-30.034,219.074,49.744,0.005,6.990
3,-30.034,219.074,49.744,0.001,5.228
3,-30.034,219.074,49.744,0.000,3.478
3,-30.034,219.074,49.744,0.000,1.737
3,-30.034,219.074,49.744,0.000,0.000
3,-30.034,219.074,49.744,0.000,-1.737
3,-30.034,219.074,49.744,0.000,-3.478
3,-30.034,219.074,49.744,0.001,-5.228
3,-30.034,219.074,49.744,0.005,-6.990
3,-30.034,219.074,49.744,0.011,-8.769
3,-30.034,219.074,49.744,0.024,-10.568
3,-30.034,219.074,49.744,0.044,-12.392
3,-30.034,219.074,49.744,0.075,-14.243
3,-30.034,219.074,49.744,0.119,-16.124
3,-30.034,219.074,49.744,0.181,-18.040
3,-30.034,219.074,49.744,0.264,-19.991
3,-30.034,219.074,49.744,0.372,-21.982
3,-30.034,219.074,49.744,0.510,-24.013
3,-30.034,219.074,49.744,0.682,-26.087
3,-30.034,219.074,49.744,0.893,-28.204
3,-30.034,219.074,49.744,1.149,-30.366
3,-30.034,219.074,49.744,1.454,-32.572
3,-30.034,219.074,49.744,1.814,-34.823
3,-30.034,219.074,49.744,2.235,-37.118
3,-30.034,219.074,49.744,2.723,-39.456
3,-30.034,219.074,49.744,3.282,-41.835
3,-30.034,219.074,49.744,3.918,-44.254
3,-30.034,219.074,49.744,4.638,-46.709
3,-30.034,219.074,49.744,5.446,-49.199
3,-30.034,219.074,49.744,6.347,-51.718
3,-30.034,219.074,49.744,7.348,-54.265
3,-30.034,219.074,49.744,8.453,-56.833
3,-30.034,219.074,49.744,9.666,-59.419
3,-30.034,219.074,49.744,10.992,-62.016
3,-30.034,219.074,49.744,12.436,-64.620
3,-30.034,219.074,49.744,14.001,-67.223
3,-30.034,219.074,49.744,15.691,-69.820
3,-30.034,219.074,49.744,17.508,-72.404
3,-30.034,219.074,49.744,19.456,-74.967
3,-30.034,219.074,49.744,21.536,-77.501
3,-30.034,219.074,49.744,23.751,-80.000
3,-30.034,219.074,49.744,26.101,-82.454
3,-30.034,219.074,49.744,28.587,-84.857
3,-30.034,219.074,49.744,31.210,-87.198
3,-30.034,219.074,49.744,33.968,-89.471
3,-30.034,219.074,49.744,36.862,-91.665
3,-30.034,219.074,49.744,39.888,-93.773
3,-30.034,219.074,49.744,43.046,-95.785
3,-30.034,219.074,49.744,46.333,-97.693
3,-30.034,219.074,49.744,49.744,-99.489
3,-30.034,219.074,49.744,53.277,-101.163
3,-30.034,219.074,49.744,56.926,-102.708
3,-30.034,219.074,49.744,60.687,-104.115
3,-30.034,219.074,49.744,64.554,-105.376
3,-30.034,219.074,49.744,68.520,-106.484
3,-30.034,219.074,49.744,72.580,-107.431
3,-30.034,219.074,49.744,76.724,-108.210
3,-30.034,219.074,49.744,80.947,-108.815
3,-30.034,219.074,49.744,85.238,-109.239
3,-30.034,219.074,49.744,89.591,-109.476
3,-30.034,219.074,49.744,93.994,-109.522
3,-30.034,219.074,49.744,98.440,-109.371
3,-30.034,219.074,49.744,102.917,-109.019
3,-30.034,219.074,49.744,107.415,-108.463
3,-30.034,219.074,49.744,111.925,-107.700
3,-30.034,219.074,49.744,116.434,-106.726
3,-30.034,219.074,49.744,120.933,-105.541
3,-30.034,219.074,49.744,125.409,-104.143
3,-30.034,219.074,49.744,129.851,-102.532
3,-30.034,219.074,49.744,134.248,-100.707
3,-30.034,219.074,49.744,138.588,-98.671
3,-30.034,219.074,49.744,142.859,-96.423
3,-30.034,219.074,49.744,147.051,-93.968
3,-30.034,219.074,49.744,151.151,-91.307
3,-30.034,219.074,49.744,155.148,-88.444
3,-30.034,219.074,49.744,159.032,-85.385
3,-30.034,219.074,49.744,162.791,-82.133
3,-30.034,219.074,49.744,166.414,-78.695
3,-30.034,219.074,49.744,169.891,-75.076
3,-30.034,219.074,49.744,173.212,-71.284
3,-30.034,219.074,49.744,176.368,-67.327
3,-30.034,219.074,49.744,179.349,-63.213
3,-30.034,219.074,49.744,182.147,-58.949
3,-30.034,219.074,49.744,184.753,-54.547
3,-30.034,219.074,49.744,187.159,-50.015
3,-30.034,219.074,49.744,189.358,-45.363
3,-30.034,219.074,49.744,191.344,-40.603
3,-30.034,219.074,49.744,193.111,-35.745
3,-30.034,219.074,49.744,194.653,-30.801
3,-30.034,219.074,49.744,195.966,-25.783
3,-30.034,219.074,49.744,197.046,-20.702
3,-30.034,219.074,49.744,197.889,-15.571
3,-30.034,219.074,49.744,198.493,-10.402
3,-30.034,219.074,49.744,198.856,-5.207
4,-4.645,229.886,52.199,208.798,0.000
4,-4.645,229.886,52.199,208.671,5.464
4,-4.645,229.886,52.199,208.289,10.915
4,-4.645,229.886,52.199,207.655,16.339
4,-4.645,229.886,52.199,206.771,21.724
4,-4.645,229.886,52.199,205.638,27.055
4,-4.645,229.886,52.199,204.260,32.321
4,-4.645,229.886,52.199,202.642,37.509
4,-4.645,229.886,52.199,200.788,42.607
4,-4.645,229.886,52.199,198.703,47.602
4,-4.645,229.886,52.199,196.396,52.483
4,-4.645,229.886,52.199,193.871,57.239
4,-4.645,229.886,52.199,191.136,61.859
4,-4.645,229.886,52.199,188.201,66.332
4,-4.645,229.886,52.199,185.073,70.650
4,-4.645,229.886,52.199,181.761,74.802
4,-4.645,229.886,52.199,178.276,78.781
4,-4.645,229.886,52.199,174.627,82.578
4,-4.645,229.886,52.199,170.825,86.186
4,-4.645,229.886,52.199,166.881,89.599
4,-4.645,229.886,52.199,162.805,92.809
4,-4.645,229.886,52.199,158.611,95.813
4,-4.645,229.886,52.199,154.308,98.605
4,-4.645,229.886,52.199,149.910,101.182
4,-4.645,229.886,52.199,145.427,103.540
4,-4.645,229.886,52.199,140.873,105.677
4,-4.645,229.886,52.199,136.259,107.592
4,-4.645,229.886,52.199,131.598,109.283
4,-4.645,229.886,52.199,126.901,110.750
4,-4.645,229.886,52.199,122.181,111.994
4,-4.645,229.886,52.199,117.449,113.015
4,-4.645,229.886,52.199,112.717,113.816
4,-4.645,229.886,52.199,107.996,114.400
4,-4.645,229.886,52.199,103.298,114.769
4,-4.645,229.886,52.199,98.633,114.927
4,-4.645,229.886,52.199,94.012,114.879
4,-4.645,229.886,52.199,89.445,114.630
4,-4.645,229.886,52.199,84.942,114.185
4,-4.645,229.886,52.199,80.511,113.551
4,-4.645,229.886,52.199,76.162,112.733
4,-4.645,229.886,52.199,71.902,111.739
4,-4.645,229.886,52.199,67.740,110.577
4,-4.645,229.886,52.199,63.682,109.253
4,-4.645,229.886,52.199,59.736,107.777
4,-4.645,229.886,52.199,55.906,106.156
4,-4.645,229.886,52.199,52.199,104.399
4,-4.645,229.886,52.199,48.620,102.515
4,-4.645,229.886,52.199,45.171,100.512
4,-4.645,229.886,52.199,41.857,98.401
4,-4.645,229.886,52.199,38.681,96.189
4,-4.645,229.886,52.199,35.645,93.886
4,-4.645,229.886,52.199,32.750,91.502
4,-4.645,229.886,52.199,29.998,89.045
4,-4.645,229.886,52.199,27.389,86.524
4,-4.645,229.886,52.199,24.923,83.948
4,-4.645,229.886,52.199,22.599,81.326
4,-4.645,229.886,52.199,20.416,78.667
4,-4.645,229.886,52.199,18.372,75.977
4,-4.645,229.886,52.199,16.465,73.266
4,-4.645,229.886,52.199,14.692,70.541
4,-4.645,229.886,52.199,13.050,67.809
4,-4.645,229.886,52.199,11.535,65.077
4,-4.645,229.886,52.199,10.143,62.351
4,-4.645,229.886,52.199,8.870,59.638
4,-4.645,229.886,52.199,7.711,56.943
4,-4.645,229.886,52.199,6.661,54.271
4,-4.645,229.886,52.199,5.715,51.627
4,-4.645,229.886,52.199,4.867,49.014
4,-4.645,229.886,52.199,4.112,46.438
4,-4.645,229.886,52.199,3.444,43.900
4,-4.645,229.886,52.199,2.857,41.403
4,-4.645,229.886,52.199,2.346,38.950
4,-4.645,229.886,52.199,1.904,36.542
4,-4.645,229.886,52.199,1.526,34.180
4,-4.645,229.886,52.199,1.205,31.865
4,-4.645,229.886,52.199,0.937,29.596
4,-4.645,229.886,52.199,0.715,27.375
4,-4.645,229.886,52.199,0.535,25.199
4,-4.645,229.886,52.199,0.390,23.067
4,-4.645,229.886,52.199,0.277,20.978
4,-4.645,229.886,52.199,0.190,18.930
4,-4.645,229.886,52.199,0.125,16.920
4,-4.645,229.886,52.199,0.078,14.945
4,-4.645,229.886,52.199,0.046,13.003
4,-4.645,229.886,52.199,0.025,11.090
4,-4.645,229.886,52.199,0.012,9.202
4,-4.645,229.886,52.199,0.005,7.335
4,-4.645,229.886,52.199,0.002,5.486
4,-4.645,229.886,52.199,0.000,3.650
4,-4.645,229.886,52.199,0.000,1.823
4,-4.645,229.886,52.199,0.000,0.000
4,-4.645,229.886,52.199,0.000,-1.823
4,-4.645,229.886,52.199,0.000,-3.650
4,-4.645,229.886,52.199,0.002,-5.486
4,-4.645,229.886,52.199,0.005,-7.335
4,-4.645,229.886,52.199,0.012,-9.202
4,-4.645,229.886,52.199,0.025,-11.090
4,-4.645,229.886,52.199,0.046,-13.003
4,-4.645,229.886,52.199,0.078,-14.945
4,-4.645,229.886,52.199,0.125,-16.920
4,-4.645,229.886,52.199,0.190,-18.930
4,-4.645,229.886,52.199,0.277,-20.978
4,-4.645,229.886,52.199,0.390,-23.067
4,-4.645,229.886,52.199,0.535,-25.199
4,-4.645,229.886,52.199,0.715,-27.375
4,-4.645,229.886,52.199,0.937,-29.596
4,-4.645,229.886,52.199,1.205,-31.865
4,-4.645,229.886,52.199,1.526,-34.180
4,-4.645,229.886,52.199,1.904,-36.542
4,-4.645,229.886,52.199,2.346,-38.950
4,-4.645,229.886,52.199,2.857,-41.403
4,-4.645,229.886,52.199,3.444,-43.900
4,-4.645,229.886,52.199,4.112,-46.438
4,-4.645,229.886,52.199,4.867,-49.014
4,-4.645,229.886,52.199,5.715,-51.627
4,-4.645,229.886,52.199,6.661,-54.271
4,-4.645,229.886,52.199,7.711,-56.943
4,-4.645,229.886,52.199,8.870,-59.638
4,-4.645,229.886,52.199,10.143,-62.351
4,-4.645,229.886,52.199,11.535,-65.077
4,-4.645,229.886,52.199,13.050,-67.809
4,-4.645,229.886,52.199,14.692,-70.541
4,-4.645,229.886,52.199,16.465,-73.266
4,-4.645,229.886,52.199,18.372,-75.977
4,-4.645,229.886,52.199,20.416,-78.667
4,-4.645,229.886,52.199,22.599,-81.326
4,-4.645,229.886,52.199,24.923,-83.948
4,-4.645,229.886,52.199,27.389,-86.524
4,-4.645,229.886,52.199,29.998,-89.045
4,-4.645,229.886,52.199,32.750,-91.502
4,-4.645,229.886,52.199,35.645,-93.886
4,-4.645,229.886,52.199,38.681,-96.189
4,-4.645,229.886,52.199,41.857,-98.401
4,-4.645,229.886,52.199,45.171,-100.512
4,-4.645,229.886,52.199,48.620,-102.515
4,-4.645,229.886,52.199,52.199,-104.399
4,-4.645,229.886,52.199,55.906,-106.156
4,-4.645,229.886,52.199,59.736,-107.777
4,-4.645,229.886,52.199,63.682,-109.253
4,-4.645,229.886,52.199,67.740,-110.577
4,-4.645,229.886,52.199,71.902,-111.739
4,-4.645,229.886,52.199,76.162,-112.733
4,-4.645,229.886,52.199,80.511,-113.551
4,-4.645,229.886,52.199,84.942,-114.185
4,-4.645,229.886,52.199,89.445,-114.630
4,-4.645,229.886,52.199,94.012,-114.879
4,-4.645,229.886,52.199,98.633,-114.927
4,-4.645,229.886,52.199,103.298,-114.769
4,-4.645,229.886,52.199,107.996,-114.400
4,-4.645,229.886,52.199,112.717,-113.816
4,-4.645,229.886,52.199,117.449,-113.015
4,-4.645,229.886,52.199,122.181,-111.994
4,-4.645,229.886,52.199,126.901,-110.750
4,-4.645,229.886,52.199,131.598,-109.283
4,-4.645,229.886,52.199,136.259,-107.592
4,-4.645,229.886,52.199,140.873,-105.677
4,-4.645,229.886,52.199,145.427,-103.540
4,-4.645,229.886,52.199,149.910,-101.182
4,-4.645,229.886,52.199,154.308,-98.605
4,-4.645,229.886,52.199,158.611,-95.813
4,-4.645,229.886,52.199,162.805,-92.809
4,-4.645,229.886,52.199,166.881,-89.599
4,-4.645,229.886,52.199,170.825,-86.186
4,-4.645,229.886,52.199,174.627,-82.578
4,-4.645,229.886,52.199,178.276,-78.781
4,-4.645,229.886,52.199,181.761,-74.802
4,-4.645,229.886,52.199,185.073,-70.650
4,-4.645,229.886,52.199,188.201,-66.332
4,-4.645,229.886,52.199,191.136,-61.859
4,-4.645,229.886,52.199,193.871,-57.239
4,-4.645,229.886,52.199,196.396,-52.483
4,-4.645,229.886,52.199,198.703,-47.602
4,-4.645,229.886,52.199,200.788,-42.607
4,-4.645,229.886,52.199,202.642,-37.509
4,-4.645,229.886,52.199,204.260,-32.321
4,-4.645,229.886,52.199,205.638,-27.055
4,-4.645,229.886,52.199,206.771,-21.724
4,-4.645,229.886,52.199,207.655,-16.339
4,-4.645,229.886,52.199,208.289,-10.915
4,-4.645,229.886,52.199,208.671,-5.464
5,20.744,240.507,54.611,218.444,0.000
5,20.744,240.507,54.611,218.311,5.717
5,20.744,240.507,54.611,217.912,11.419
5,20.744,240.507,54.611,217.249,17.094
5,20.744,240.507,54.611,216.323,22.727
5,20.744,240.507,54.611,215.138,28.305
5,20.744,240.507,54.611,213.696,33.815
5,20.744,240.507,54.611,212.003,39.242
5,20.744,240.507,54.611,210.064,44.575
5,20.744,240.507,54.611,207.883,49.801
5,20.744,240.507,54.611,205.469,54.908
5,20.744,240.507,54.611,202.827,59.883
5,20.744,240.507,54.611,199.966,64.716
5,20.744,240.507,54.611,196.895,69.397
5,20.744,240.507,54.611,193.623,73.914
5,20.744,240.507,54.611,190.158,78.258
5,20.744,240.507,54.611,186.512,82.421
5,20.744,240.507,54.611,182.694,86.393
5,20.744,240.507,54.611,178.717,90.168
5,20.744,240.507,54.611,174.590,93.738
5,20.744,240.507,54.611,170.327,97.097
5,20.744,240.507,54.611,165.938,100.240
5,20.744,240.507,54.611,161.437,103.161
5,20.744,240.507,54.611,156.835,105.856
5,20.744,240.507,54.611,152.146,108.324
5,20.744,240.507,54.611,147.381,110.559
5,20.744,240.507,54.611,142.554,112.562
5,20.744,240.507,54.611,137.678,114.331
5,20.744,240.507,54.611,132.764,115.866
5,20.744,240.507,54.611,127.825,117.167
5,20.744,240.507,54.611,122.875,118.236
5,20.744,240.507,54.611,117.924,119.074
5,20.744,240.507,54.611,112.985,119.685
5,20.744,240.507,54.611,108.070,120.071
5,20.744,240.507,54.611,103.190,120.237
5,20.744,240.507,54.611,98.355,120.187
5,20.744,240.507,54.611,93.577,119.926
5,20.744,240.507,54.611,88.866,119.461
5,20.744,240.507,54.611,84.230,118.797
5,20.744,240.507,54.611,79.680,117.941
5,20.744,240.507,54.611,75.224,116.902
5,20.744,240.507,54.611,70.869,115.685
5,20.744,240.507,54.611,66.624,114.301
5,20.744,240.507,54.611,62.496,112.756
5,20.744,240.507,54.611,58.489,111.060
5,20.744,240.507,54.611,54.611,109.222
5,20.744,240.507,54.611,50.866,107.251
5,20.744,240.507,54.611,47.258,105.156
5,20.744,240.507,54.611,43.791,102.946
5,20.744,240.507,54.611,40.468,100.633
5,20.744,240.507,54.611,37.291,98.224
5,20.744,240.507,54.611,34.263,95.729
5,20.744,240.507,54.611,31.384,93.158
5,20.744,240.507,54.611,28.654,90.521
5,20.744,240.507,54.611,26.074,87.826
5,20.744,240.507,54.611,23.643,85.083
5,20.744,240.507,54.611,21.359,82.301
5,20.744,240.507,54.611,19.221,79.487
5,20.744,240.507,54.611,17.226,76.651
5,20.744,240.507,54.611,15.371,73.800
5,20.744,240.507,54.611,13.653,70.942
5,20.744,240.507,54.611,12.068,68.083
5,20.744,240.507,54.611,10.612,65.232
5,20.744,240.507,54.611,9.280,62.393
5,20.744,240.507,54.611,8.067,59.574
5,20.744,240.507,54.611,6.968,56.778
5,20.744,240.507,54.611,5.979,54.012
5,20.744,240.507,54.611,5.092,51.279
5,20.744,240.507,54.611,4.302,48.583
5,20.744,240.507,54.611,3.603,45.928
5,20.744,240.507,54.611,2.989,43.316
5,20.744,240.507,54.611,2.454,40.749
5,20.744,240.507,54.611,1.992,38.230
5,20.744,240.507,54.611,1.596,35.759
5,20.744,240.507,54.611,1.261,33.337
5,20.744,240.507,54.611,0.980,30.964
5,20.744,240.507,54.611,0.748,28.639
5,20.744,240.507,54.611,0.559,26.363
5,20.744,240.507,54.611,0.408,24.133
5,20.744,240.507,54.611,0.290,21.947
5,20.744,240.507,54.611,0.199,19.804
5,20.744,240.507,54.611,0.131,17.702
5,20.744,240.507,54.611,0.082,15.636
5,20.744,240.507,54.611,0.048,13.604
5,20.744,240.507,54.611,0.026,11.602
5,20.744,240.507,54.611,0.013,9.627
5,20.744,240.507,54.611,0.005,7.674
5,20.744,240.507,54.611,0.002,5.740
5,20.744,240.507,54.611,0.000,3.819
5,20.744,240.507,54.611,0.000,1.907
5,20.744,240.507,54.611,0.000,0.000
5,20.744,240.507,54.611,0.000,-1.907
5,20.744,240.507,54.611,0.000,-3.819
5,20.744,240.507,54.611,0.002,-5.740
5,20.744,240.507,54.611,0.005,-7.674
5,20.744,240.507,54.611,0.013,-9.627
5,20.744,240.507,54.611,0.026,-11.602
5,20.744,240.507,54.611,0.048,-13.604
5,20.744,240.507,54.611,0.082,-15.636
5,20.744,240.507,54.611,0.131,-17.702
5,20.744,240.507,54.611,0.199,-19.804
5,20.744,240.507,54.611,0.290,-21.947
5,20.744,240.507,54.611,0.408,-24.133
5,20.744,240.507,54.611,0.559,-26.363
5,20.744,240.507,54.611,0.748,-28.639
5,20.744,240.507,54.611,0.980,-30.964
5,20.744,240.507,54.611,1.261,-33.337
5,20.744,240.507,54.611,1.596,-35.759
5,20.744,240.507,54.611,1.992,-38.230
5,20.744,240.507,54.611,2.454,-40.749
5,20.744,240.507,54.611,2.989,-43.316
5,20.744,240.507,54.611,3.603,-45.928
5,20.744,240.507,54.611,4.302,-48.583
5,20.744,240.507,54.611,5.092,-51.279
5,20.744,240.507,54.611,5.979,-54.012
5,20.744,240.507,54.611,6.968,-56.778
5,20.744,240.507,54.611,8.067,-59.574
5,20.744,240.507,54.611,9.280,-62.393
5,20.744,240.507,54.611,10.612,-65.232
5,20.744,240.507,54.611,12.068,-68.083
5,20.744,240.507,54.611,13.653,-70.942
5,20.744,240.507,54.611,15.371,-73.800
5,20.744,240.507,54.611,17.226,-76.651
5,20.744,240.507,54.611,19.221,-79.487
5,20.744,240.507,54.611,21.359,-82.301
5,20.744,240.507,54.611,23.643,-85.083
5,20.744,240.507,54.611,26.074,-87.826
5,20.744,240.507,54.611,28.654,-90.521
5,20.744,240.507,54.611,31.384,-93.158
5,20.744,240.507,54.611,34.263,-95.729
5,20.744,240.507,54.611,37.291,-98.224
5,20.744,240.507,54.611,40.468,-100.633
5,20.744,240.507,54.611,43.791,-102.946
5,20.744,240.507,54.611,47.258,-105.156
5,20.744,240.507,54.611,50.866,-107.251
5,20.744,240.507,54.611,54.611,-109.222
5,20.744,240.507,54.611,58.489,-111.060
5,20.744,240.507,54.611,62.496,-112.756
5,20.744,240.507,54.611,66.624,-114.301
5,20.744,240.507,54.611,70.869,-115.685
5,20.744,240.507,54.611,75.224,-116.902
5,20.744,240.507,54.611,79.680,-117.941
5,20.744,240.507,54.611,84.230,-118.797
5,20.744,240.507,54.611,88.866,-119.461
5,20.744,240.507,54.611,93.577,-119.926
5,20.744,240.507,54.611,98.355,-120.187
5,20.744,240.507,54.611,103.190,-120.237
5,20.744,240.507,54.611,108.070,-120.071
5,20.744,240.507,54.611,112.985,-119.685
5,20.744,240.507,54.611,117.924,-119.074
5,20.744,240.507,54.611,122.875,-118.236
5,20.744,240.507,54.611,127.825,-117.167
5,20.744,240.507,54.611,132.764,-115.866
5,20.744,240.507,54.611,137.678,-114.331
5,20.744,240.507,54.611,142.554,-112.562
5,20.744,240.507,54.611,147.381,-110.559
5,20.744,240.507,54.611,152.146,-108.324
5,20.744,240.507,54.611,156.835,-105.856
5,20.744,240.507,54.611,161.437,-103.161
5,20.744,240.507,54.611,165.938,-100.240
5,20.744,240.507,54.611,170.327,-97.097
5,20.744,240.507,54.611,174.590,-93.738
5,20.744,240.507,54.611,178.717,-90.168
5,20.744,240.507,54.611,182.694,-86.393
5,20.744,240.507,54.611,186.512,-82.421
5,20.744,240.507,54.611,190.158,-78.258
5,20.744,240.507,54.611,193.623,-73.914
5,20.744,240.507,54.611,196.895,-69.397
5,20.744,240.507,54.611,199.966,-64.716
5,20.744,240.507,54.611,202.827,-59.883
5,20.744,240.507,54.611,205.469,-54.908
5,20.744,240.507,54.611,207.883,-49.801
5,20.744,240.507,54.611,210.064,-44.575
5,20.744,240.507,54.611,212.003,-39.242
5,20.744,240.507,54.611,213.696,-33.815
5,20.744,240.507,54.611,215.138,-28.305
5,20.744,240.507,54.611,216.323,-22.727
5,20.744,240.507,54.611,217.249,-17.094
5,20.744,240.507,54.611,217.912,-11.419
5,20.744,240.507,54.611,218.311,-5.717
6,46.133,250.894,56.970,227.879,0.000
6,46.133,250.894,56.970,227.740,5.963
6,46.133,250.894,56.970,227.324,11.912
6,46.133,250.894,56.970,226.632,17.832
6,46.133,250.894,56.970,225.666,23.709
6,46.133,250.894,56.970,224.430,29.528
6,46.133,250.894,56.970,222.926,35.275
6,46.133,250.894,56.970,221.160,40.937
6,46.133,250.894,56.970,219.136,46.501
6,46.133,250.894,56.970,216.862,51.952
6,46.133,250.894,56.970,214.343,57.279
6,46.133,250.894,56.970,211.587,62.470
6,46.133,250.894,56.970,208.603,67.512
6,46.133,250.894,56.970,205.399,72.394
6,46.133,250.894,56.970,201.985,77.106
6,46.133,250.894,56.970,198.371,81.638
6,46.133,250.894,56.970,194.567,85.981
6,46.133,250.894,56.970,190.585,90.125
6,46.133,250.894,56.970,186.436,94.063
6,46.133,250.894,56.970,182.131,97.787
6,46.133,250.894,56.970,177.683,101.291
6,46.133,250.894,56.970,173.105,104.569
6,46.133,250.894,56.970,168.410,107.616
6,46.133,250.894,56.970,163.609,110.429
6,46.133,250.894,56.970,158.717,113.002
6,46.133,250.894,56.970,153.747,115.335
6,46.133,250.894,56.970,148.711,117.424
6,46.133,250.894,56.970,143.624,119.270
6,46.133,250.894,56.970,138.498,120.871
6,46.133,250.894,56.970,133.346,122.228
6,46.133,250.894,56.970,128.182,123.343
6,46.133,250.894,56.970,123.017,124.217
